""	Length	gencodeID	ensemblID	gene_type	Symbol	EntrezID	Class	meanExprs	NumTx	gencodeTx	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE
ENSG00000174939.10	2312	ENSG00000174939.10	ENSG00000174939	protein_coding	ASPHD1	253982	InGen	34.423271333437	5	ENST00000563177.5|ENST00000483405.5|ENST00000308748.9|ENST00000414952.6|ENST00000566693.1	0.185575252724972	6.75832781932571	5.66346676595779	3.23053672491633e-08	9.90159506186856e-06	8.42286226366321	0.0412234603914443
ENSG00000074319.12	3839	ENSG00000074319.12	ENSG00000074319	protein_coding	TSG101	7251	InGen	7.92780888267949	12	ENST00000536719.5|ENST00000580814.1|ENST00000584526.1|ENST00000251968.3|ENST00000540555.1|ENST00000545247.6|ENST00000543054.5|ENST00000543087.5|ENST00000544804.5|ENST00000438874.6|ENST00000542488.5|ENST00000535077.1	0.0903709811828145	5.17155469312431	5.65851645592352	3.31660101420614e-08	1.00298436804279e-05	8.43796699707303	0.065247726334087
ENSG00000177954.11	946	ENSG00000177954.11	ENSG00000177954	protein_coding	RPS27	6232	InGen	140.392173235641	4	ENST00000368567.4|ENST00000392558.4|ENST00000493224.5|ENST00000477151.1	0.274852091639178	6.95724947846696	5.6443791636894	3.57487190169689e-08	1.06236965821919e-05	8.32425037670003	0.16236168935431
ENSG00000197956.9	971	ENSG00000197956.9	ENSG00000197956	protein_coding	S100A6	6277	InGen	36.8134604933	5	ENST00000496817.5|ENST00000368719.8|ENST00000368720.6|ENST00000462776.2|ENST00000462951.2	0.217473199471878	5.51316404825033	5.64270883405897	3.60665154459142e-08	1.06236965821919e-05	8.34588407340923	0.060906034575649
ENSG00000139684.13	3401	ENSG00000139684.13	ENSG00000139684	protein_coding	ESD	2098	InGen	14.1332542317665	5	ENST00000378720.7|ENST00000378697.5|ENST00000412582.5|ENST00000471867.2|ENST00000495654.1	0.108512362865805	5.86882903722039	5.63270366620813	3.80285158354761e-08	1.10140896662949e-05	8.28478575632315	0.087584550031957
ENSG00000255198.4	551	ENSG00000255198.4	ENSG00000255198	lincRNA	SNHG9		InGen	2.30564814095056	2	ENST00000531523.1|ENST00000564014.1	0.377500115227508	0.500678049197599	5.6310478995528	3.83630829168596e-08	1.10140896662949e-05	7.96421120136451	0.0729961795909763
ENSG00000125755.18	10628	ENSG00000125755.18	ENSG00000125755	protein_coding	SYMPK	8189	InGen	6.11170549014508	18	ENST00000598155.5|ENST00000593504.5|ENST00000245934.11|ENST00000600237.5|ENST00000598364.1|ENST00000596824.1|ENST00000598329.2|ENST00000599460.5|ENST00000599814.5|ENST00000598896.5|ENST00000593899.5|ENST00000601582.1|ENST00000596518.1|ENST00000602061.5|ENST00000598059.5|ENST00000594293.5|ENST00000593959.1|ENST00000601600.1	-0.0797906280106052	6.33111039186132	-5.62183086322344	4.02785567458327e-08	1.14194743194029e-05	8.21915207881821	0.0612348372929068
ENSG00000115268.9	2137	ENSG00000115268.9	ENSG00000115268	protein_coding	RPS15	6209	InGen	43.8359469277539	13	ENST00000233609.8|ENST00000586686.6|ENST00000592588.6|ENST00000591032.1|ENST00000592623.5|ENST00000586656.5|ENST00000589656.6|ENST00000591804.6|ENST00000593052.5|ENST00000592700.2|ENST00000586096.3|ENST00000617694.4|ENST00000585665.2	0.193310953001741	6.68894191578109	5.6157915656023	4.1583820886388e-08	1.16439832286934e-05	8.18250705147752	0.0204112060992652
ENSG00000262119.1	1771	ENSG00000262119.1	ENSG00000262119	sense_intronic	RP11-483C6.1		InGen	0.11093404789262	1	ENST00000572358.1	-0.657681563533337	-2.41310984002765	-5.61056300383385	4.27470628648264e-08	1.1823733327282e-05	6.04591834774053	0.0139499934037957
ENSG00000198816.6	2069	ENSG00000198816.6	ENSG00000198816	protein_coding	ZNF358	140467	InGen	19.5410439822348	2	ENST00000596712.1|ENST00000597229.1	-0.16354135034246	5.52661136447168	-5.60782161472234	4.3369565426083e-08	1.1851386908783e-05	8.16959980216855	0.0633245414722613
ENSG00000143198.12	8401	ENSG00000143198.12	ENSG00000143198	protein_coding	MGST3	4259	InGen	9.46462021839943	14	ENST00000367889.7|ENST00000367888.8|ENST00000461308.1|ENST00000460632.1|ENST00000495447.5|ENST00000367885.5|ENST00000367884.6|ENST00000488688.1|ENST00000367883.3|ENST00000627653.1|ENST00000461759.1|ENST00000609263.1|ENST00000477450.1|ENST00000494074.1	0.133714150478251	6.70816908662088	5.60452092534804	4.41307924067593e-08	1.19158393164013e-05	8.12527606522327	0.0566188431157526
ENSG00000130726.11	4034	ENSG00000130726.11	ENSG00000130726	protein_coding	TRIM28	10155	InGen	19.5415701048804	15	ENST00000593582.5|ENST00000594806.5|ENST00000253024.9|ENST00000341753.10|ENST00000597968.1|ENST00000597618.5|ENST00000597423.1|ENST00000597172.5|ENST00000601150.5|ENST00000597995.1|ENST00000597136.1|ENST00000595028.1|ENST00000595974.5|ENST00000600840.1|ENST00000598355.1	-0.0885768959763933	6.32034289171387	-5.5511601156764	5.84023254698901e-08	1.55838016939127e-05	7.86404449115013	0.0705665213447985
ENSG00000163704.11	3939	ENSG00000163704.11	ENSG00000163704	protein_coding	PRRT3	285368	InGen	7.16043781422343	3	ENST00000295984.7|ENST00000412055.5|ENST00000411976.2	-0.126068703173931	5.15632178171565	-5.54750384691366	5.95299156040819e-08	1.56999769280951e-05	7.88133852210492	0.0358699046489213
ENSG00000101457.12	1883	ENSG00000101457.12	ENSG00000101457	protein_coding	DNTTIP1	116092	InGen	5.41558763504277	6	ENST00000372622.7|ENST00000449078.5|ENST00000456939.5|ENST00000415790.5|ENST00000435014.1|ENST00000467701.1	0.11889560224346	3.6563082138481	5.54045677120411	6.17633141304977e-08	1.61017669861358e-05	7.90814737744935	0.0682549089361474
ENSG00000111737.11	4022	ENSG00000111737.11	ENSG00000111737	protein_coding	RAB35	11021	InGen	9.94809594466833	6	ENST00000229340.9|ENST00000544304.5|ENST00000534951.5|ENST00000538903.1|ENST00000543364.1|ENST00000540803.1	0.0840911003716927	5.60587434045175	5.53652357413024	6.3045087583999e-08	1.62491549033259e-05	7.81068576710471	0.0286736815936168
ENSG00000131174.4	3024	ENSG00000131174.4	ENSG00000131174	protein_coding	COX7B	1349	InGen	22.7582112936584	3	ENST00000373335.3|ENST00000481445.1|ENST00000475465.1	0.153584421297014	6.49649677288848	5.51457584957954	7.06870088976906e-08	1.80140679641407e-05	7.67856099689963	0.016928015642909
ENSG00000224805.2	661	ENSG00000224805.2	ENSG00000224805	antisense	LINC00853	100874253	InGen	0.372170538563485	1	ENST00000429328.2	0.453527706637803	-1.75356154728037	5.50181091231405	7.55384995093079e-08	1.90365411930068e-05	6.18834312272555	0.0915659686184405
ENSG00000104695.12	4516	ENSG00000104695.12	ENSG00000104695	protein_coding	PPP2CB	5516	InGen	34.1849449483196	10	ENST00000523023.1|ENST00000221138.8|ENST00000518564.1|ENST00000518532.1|ENST00000522113.1|ENST00000520334.5|ENST00000523804.1|ENST00000518243.5|ENST00000520056.1|ENST00000520500.1	0.0914161151942034	7.64846823099968	5.49396900353797	7.86779614682753e-08	1.96098334512302e-05	7.56076076522421	0.0353885169514507
ENSG00000063180.8	2075	ENSG00000063180.8	ENSG00000063180	protein_coding	CA11	770	InGen	149.16100336944	4	ENST00000084798.8|ENST00000599267.1|ENST00000594088.1|ENST00000596080.1	0.173492064440548	8.73923381717206	5.49075232542836	8.00021320270841e-08	1.9723134309851e-05	7.53928818207827	0.022224289733582
ENSG00000173660.11	1408	ENSG00000173660.11	ENSG00000173660	protein_coding	UQCRH	7388	InGen	73.4011735291702	5	ENST00000311672.9|ENST00000489056.5|ENST00000486951.1|ENST00000496387.5|ENST00000460947.1	0.138854471649411	7.05895980987956	5.48793469525186	8.11798237014768e-08	1.9798275068529e-05	7.53721752554739	0.0223166661349839
ENSG00000241553.12	3608	ENSG00000241553.12	ENSG00000241553	protein_coding	ARPC4	10093	InGen	13.2464277035436	8	ENST00000498623.6|ENST00000397261.7|ENST00000479956.1|ENST00000417500.5|ENST00000440787.5|ENST00000467289.5|ENST00000485273.1|ENST00000433034.1	0.154681219106179	5.88239691690283	5.47810021909357	8.54239932637638e-08	2.06117190554833e-05	7.50994319976293	0.0277283049995115
ENSG00000125971.16	2460	ENSG00000125971.16	ENSG00000125971	protein_coding	DYNLRB1	83658	InGen	44.2050975426231	4	ENST00000357156.6|ENST00000480759.1|ENST00000300469.13|ENST00000374846.3	0.111784918515066	7.14322630931917	5.46324065678524	9.22490232650528e-08	2.20242115439438e-05	7.41363482600633	0.0474865760518987
ENSG00000183648.9	2263	ENSG00000183648.9	ENSG00000183648	protein_coding	NDUFB1	4707	InGen	17.4542230721061	7	ENST00000553514.5|ENST00000329559.7|ENST00000605997.5|ENST00000553666.1|ENST00000555441.5|ENST00000617122.1|ENST00000556555.1	0.152031821140746	5.64686817995902	5.45958341468702	9.40084627650803e-08	2.22104785830707e-05	7.42562495220193	0.0514276826752467
ENSG00000134153.9	1538	ENSG00000134153.9	ENSG00000134153	protein_coding	EMC7	56851	InGen	20.3783763636389	4	ENST00000256545.8|ENST00000527822.5|ENST00000528949.1|ENST00000532113.1	0.0909278162083132	5.35938222007347	5.41322741282399	1.1934336494037e-07	2.77963486034483e-05	7.20931600670311	0.0145244524872861
ENSG00000089154.10	9654	ENSG00000089154.10	ENSG00000089154	protein_coding	GCN1	10985	InGen	4.25952175214489	9	ENST00000300648.6|ENST00000549815.1|ENST00000547263.1|ENST00000548132.1|ENST00000551920.1|ENST00000547369.5|ENST00000550471.1|ENST00000551549.1|ENST00000548821.1	-0.0867565361783918	5.57829245801032	-5.41199158654385	1.20102383631142e-07	2.77963486034483e-05	7.19664869554612	0.0239253937943781
ENSG00000270647.5	5909	ENSG00000270647.5	ENSG00000270647	protein_coding	TAF15	8148	InGen	17.5236557893858	15	ENST00000603067.5|ENST00000605844.5|ENST00000604879.5|ENST00000604434.1|ENST00000603427.5|ENST00000604360.5|ENST00000605649.5|ENST00000603393.5|ENST00000603777.5|ENST00000604841.5|ENST00000605197.2|ENST00000603346.1|ENST00000604694.1|ENST00000603967.1|ENST00000604195.1	0.173056427158626	7.02915912368903	5.40247647765118	1.26105589596042e-07	2.88909179558368e-05	7.11612505755139	0.0360242445573619
ENSG00000156467.9	9715	ENSG00000156467.9	ENSG00000156467	protein_coding	UQCRB	7381	InGen	16.8265256929798	9	ENST00000287022.9|ENST00000517603.5|ENST00000521036.5|ENST00000518876.1|ENST00000517523.1|ENST00000518406.5|ENST00000521948.1|ENST00000523920.1|ENST00000519322.1	0.106107848820797	7.76872242256326	5.39452311909677	1.31346340455025e-07	2.97906634786042e-05	7.06952698026805	0.0779541497740434
ENSG00000164405.10	1472	ENSG00000164405.10	ENSG00000164405	protein_coding	UQCRQ	27089	InGen	25.4267162642795	6	ENST00000378670.7|ENST00000378667.1|ENST00000498309.1|ENST00000496429.1|ENST00000378665.1|ENST00000480372.1	0.154913485005906	5.57620069502795	5.37995901751754	1.41497067199683e-07	3.17751978332278e-05	7.03780228817243	0.0818682227869651
ENSG00000086015.20	7877	ENSG00000086015.20	ENSG00000086015	protein_coding	MAST2	23139	InGen	7.31101385256322	10	ENST00000470809.1|ENST00000361297.6|ENST00000372008.6|ENST00000482881.1|ENST00000488619.1|ENST00000372009.3|ENST00000467367.5|ENST00000498668.1|ENST00000477968.1|ENST00000492813.1	-0.0934728260113866	5.92179949790586	-5.37784231370538	1.43034379961667e-07	3.18055173716722e-05	7.01826562164332	0.0183058158082318
ENSG00000182117.5	554	ENSG00000182117.5	ENSG00000182117	protein_coding	NOP10	55505	InGen	21.6331232533269	2	ENST00000328848.5|ENST00000557912.1	0.152709003954187	3.85531273512012	5.37465056623363	1.453831994435e-07	3.2013945112408e-05	7.0938673381125	0.101643857879634
ENSG00000143977.13	1795	ENSG00000143977.13	ENSG00000143977	protein_coding	SNRPG	6637	InGen	6.79433801420083	9	ENST00000272348.6|ENST00000429728.1|ENST00000482975.6|ENST00000438261.5|ENST00000449935.6|ENST00000413456.6|ENST00000454893.1|ENST00000480370.1|ENST00000488400.1	0.16206143997733	3.75093525021065	5.34224981527675	1.71450061863875e-07	3.73909505109091e-05	6.9429394141701	0.0498084716783252
ENSG00000183172.8	1731	ENSG00000183172.8	ENSG00000183172	protein_coding	SMDT1	91689	InGen	16.6953853605487	3	ENST00000422252.1|ENST00000331479.3|ENST00000484235.1	0.120617110901655	5.1623636525595	5.31559953211077	1.96243734230924e-07	4.19332990933766e-05	6.74276777251538	0.0596019837303271
ENSG00000106803.9	1190	ENSG00000106803.9	ENSG00000106803	protein_coding	SEC61B	10952	InGen	13.7990838373398	3	ENST00000498603.5|ENST00000223641.4|ENST00000481573.1	0.147116100910046	4.24225315663113	5.31517982052999	1.96660783205839e-07	4.19332990933766e-05	6.78984772675274	0.0330828894874184
ENSG00000161970.12	2472	ENSG00000161970.12	ENSG00000161970	protein_coding	RPL26	6154	InGen	17.1702551654926	13	ENST00000293842.9|ENST00000584164.5|ENST00000578069.1|ENST00000584441.5|ENST00000582485.5|ENST00000582556.5|ENST00000584906.5|ENST00000583011.5|ENST00000585176.1|ENST00000584343.5|ENST00000578812.5|ENST00000583515.1|ENST00000578115.1	0.160673609587176	5.55947320935154	5.31401298482923	1.97824743308994e-07	4.19332990933766e-05	6.71906799121807	0.0209411992084106
ENSG00000175899.14	6384	ENSG00000175899.14	ENSG00000175899	protein_coding	A2M	2	InGen	13.5090921272074	13	ENST00000543436.2|ENST00000495442.1|ENST00000495709.1|ENST00000318602.11|ENST00000545828.1|ENST00000542567.1|ENST00000462568.1|ENST00000546069.1|ENST00000472360.1|ENST00000539638.5|ENST00000404455.2|ENST00000467091.1|ENST00000497324.1	-0.317893857789026	6.78078970024152	-5.30321673352928	2.08916482215219e-07	4.38743956770683e-05	6.6396476746485	0.0603495544639992
ENSG00000179085.7	622	ENSG00000179085.7	ENSG00000179085	protein_coding	DPM3	54344	InGen	9.09833890078385	3	ENST00000368399.1|ENST00000368400.4|ENST00000341298.3	0.17659409078743	2.82599073937507	5.28576123431741	2.28138502019064e-07	4.74716455439851e-05	6.68741279920541	0.0989211241994614
ENSG00000232815.1	715	ENSG00000232815.1	ENSG00000232815	unprocessed_pseudogene	DUX4L50		InGen	5.40181864573105	1	ENST00000455245.1	-0.261855957844988	1.96199754150219	-5.27492982172722	2.40917717052245e-07	4.96750430951087e-05	6.58847472238859	0.0612667138437309
ENSG00000140264.19	7347	ENSG00000140264.19	ENSG00000140264	protein_coding	SERF2	10169	InGen	7.72506240081325	17	ENST00000474290.1|ENST00000381359.5|ENST00000249786.8|ENST00000630046.2|ENST00000486144.1|ENST00000409960.6|ENST00000409646.5|ENST00000445816.5|ENST00000339624.9|ENST00000409291.5|ENST00000409617.5|ENST00000448830.1|ENST00000475927.5|ENST00000402131.5|ENST00000403425.5|ENST00000430901.1|ENST00000409614.1	0.159580403668041	6.12224001100913	5.26907925079371	2.48106600553824e-07	5.06964487131646e-05	6.48717392297438	0.064587950979868
ENSG00000226067.6	2075	ENSG00000226067.6	ENSG00000226067	lincRNA	LINC00623		InGen	2.4032572691817	5	ENST00000621058.4|ENST00000615424.4|ENST00000614062.1|ENST00000617702.1|ENST00000613486.1	0.238456104241955	2.65611556784821	5.2656111184648	2.52465881790338e-07	5.11265952222023e-05	6.58937346887975	0.051087375124175
ENSG00000134330.18	5908	ENSG00000134330.18	ENSG00000134330	protein_coding	IAH1	285148	InGen	3.75912060894423	15	ENST00000496603.5|ENST00000482918.5|ENST00000497473.5|ENST00000470914.5|ENST00000492223.5|ENST00000495050.5|ENST00000481367.5|ENST00000351760.11|ENST00000481688.1|ENST00000489468.5|ENST00000495797.1|ENST00000495494.5|ENST00000487850.5|ENST00000484826.1|ENST00000490621.1	0.107922784472585	4.80199270163018	5.26102956962889	2.58338762174823e-07	5.18529333175854e-05	6.50052824438249	0.0568032426903358
ENSG00000018510.13	8745	ENSG00000018510.13	ENSG00000018510	protein_coding	AGPS	8540	InGen	3.45236417497793	4	ENST00000264167.8|ENST00000409888.1|ENST00000637633.1|ENST00000460342.1	-0.0957892024454103	5.2007065494188	-5.24304593646422	2.82699140836917e-07	5.48816559214774e-05	6.39615322179952	0.0195141984559454
ENSG00000164104.11	2775	ENSG00000164104.11	ENSG00000164104	protein_coding	HMGB2	3148	InGen	8.12229334017411	5	ENST00000296503.9|ENST00000438704.6|ENST00000446922.6|ENST00000511316.1|ENST00000506267.1	0.220366513934617	4.39341499932739	5.24235487697349	2.8367837776095e-07	5.48816559214774e-05	6.43647323044414	0.0214816273168433
ENSG00000249087.6	2655	ENSG00000249087.6	ENSG00000249087	antisense	ZNF436-AS1		InGen	2.58309148097448	6	ENST00000458053.4|ENST00000454117.1|ENST00000335648.3|ENST00000518821.1|ENST00000437367.3|ENST00000518600.1	0.18976397420875	3.06639669366813	5.24192407006576	2.84290498869347e-07	5.48816559214774e-05	6.4839819983663	0.0743724921570525
ENSG00000127580.15	3570	ENSG00000127580.15	ENSG00000127580	protein_coding	WDR24	84219	InGen	2.73891543220099	3	ENST00000293883.8|ENST00000248142.7|ENST00000567014.1	-0.100652152063898	3.55367554812601	-5.24145899172145	2.84952753547131e-07	5.48816559214774e-05	6.47256015244243	0.0243530367013828
ENSG00000169599.12	2197	ENSG00000169599.12	ENSG00000169599	protein_coding	NFU1	27247	InGen	8.27310137297242	10	ENST00000410022.6|ENST00000394305.5|ENST00000471185.5|ENST00000474230.5|ENST00000303698.7|ENST00000462320.5|ENST00000450796.6|ENST00000484177.5|ENST00000419370.5|ENST00000438184.2	0.13622744289292	4.56083910030715	5.24105664330083	2.85526890292947e-07	5.48816559214774e-05	6.41804306757372	0.0957337424261016
ENSG00000233954.6	2180	ENSG00000233954.6	ENSG00000233954	protein_coding	UQCRHL	440567	InGen	4.73121010117327	1	ENST00000483273.2	0.268011191651457	3.72873903316446	5.22787994648056	3.04962268256961e-07	5.81247832465222e-05	6.40103066457203	0.0136284195402874
ENSG00000164919.10	3066	ENSG00000164919.10	ENSG00000164919	protein_coding	COX6C	1345	InGen	31.8130346621389	11	ENST00000522934.5|ENST00000520517.5|ENST00000520468.6|ENST00000297564.6|ENST00000606245.1|ENST00000520271.5|ENST00000517682.6|ENST00000524245.5|ENST00000522940.5|ENST00000518171.5|ENST00000523016.1	0.14812736350651	7.00381019399117	5.22139740179497	3.14988922332636e-07	5.95355312285543e-05	6.24268595318694	0.0559703553226872
ENSG00000232119.7	2837	ENSG00000232119.7	ENSG00000232119	protein_coding	MCTS1	28985	InGen	7.0425036006953	7	ENST00000493879.5|ENST00000493274.5|ENST00000371317.9|ENST00000371315.3|ENST00000487133.1|ENST00000484481.1|ENST00000424799.1	0.105046645571477	4.66215713324566	5.19588746399646	3.57641780811702e-07	6.70386217404151e-05	6.19940084060859	0.0218156350013295
ENSG00000143947.12	3130	ENSG00000143947.12	ENSG00000143947	protein_coding	RPS27A	6233	InGen	48.3486953540977	10	ENST00000402285.7|ENST00000272317.10|ENST00000449323.5|ENST00000404735.1|ENST00000463185.1|ENST00000471772.6|ENST00000478196.6|ENST00000494756.1|ENST00000495843.1|ENST00000468810.1	0.161711562227719	7.41759206576336	5.1837205730595	3.79908074382504e-07	7.06286478284392e-05	6.05884248694144	0.030621546846172
ENSG00000088986.10	2957	ENSG00000088986.10	ENSG00000088986	protein_coding	DYNLL1	8655	InGen	70.3969526234526	11	ENST00000392509.6|ENST00000549649.5|ENST00000548342.5|ENST00000242577.10|ENST00000548214.1|ENST00000392508.2|ENST00000550178.1|ENST00000550845.5|ENST00000549989.1|ENST00000552870.1|ENST00000552316.1	0.139340929134718	8.05675581403161	5.17237216151775	4.01883960307785e-07	7.37462698688941e-05	5.9994662397087	0.0237199233486504
ENSG00000164091.11	5726	ENSG00000164091.11	ENSG00000164091	protein_coding	WDR82	80335	InGen	28.5317689887359	4	ENST00000296490.7|ENST00000487402.1|ENST00000469000.5|ENST00000463624.1	0.0685864848806088	7.61252107846946	5.17092737364654	4.0476866324876e-07	7.37462698688941e-05	5.99683649172231	0.0995667878548631
ENSG00000136274.8	4917	ENSG00000136274.8	ENSG00000136274	protein_coding	NACAD	23148	InGen	13.9079065220246	2	ENST00000490531.2|ENST00000460409.1	-0.141740286293588	6.3722255284862	-5.17009884026473	4.0643197978977e-07	7.37462698688941e-05	6.01259273139029	0.0725144438745135
ENSG00000085563.14	5806	ENSG00000085563.14	ENSG00000085563	protein_coding	ABCB1	5243	InGen	3.17282273438226	11	ENST00000622132.4|ENST00000265724.7|ENST00000543898.5|ENST00000488737.6|ENST00000491360.1|ENST00000475929.5|ENST00000496821.5|ENST00000483831.1|ENST00000482527.1|ENST00000416177.1|ENST00000476862.1	-0.285922642341613	4.54161464543551	-5.16363757020192	4.19632503013118e-07	7.55371809590518e-05	6.0575183681269	0.10895945154594
